age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
33;housemaid;married;high.school;no;unknown;unknown;telephone;jun;wed;2;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
41;services;divorced;high.school;no;no;yes;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
31;services;single;high.school;unknown;yes;no;telephone;may;thu;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
38;blue-collar;married;unknown;no;yes;no;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
31;entrepreneur;divorced;high.school;no;yes;no;telephone;may;thu;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
38;admin.;married;high.school;no;unknown;unknown;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
33;admin.;single;university.degree;no;yes;no;cellular;jun;wed;2;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2
36;services;married;high.school;no;yes;yes;telephone;jun;thu;6;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1
24;services;married;high.school;no;yes;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
51;technician;divorced;professional.course;no;no;no;cellular;apr;fri;2;999;0;nonexistent;-1.8;93.075;-47.1;1.479;5099.1
42;management;married;basic.6y;no;yes;no;cellular;sep;thu;3;999;0;nonexistent;-3.4;92.379;-29.8;0.778;5017.5
41;management;married;university.degree;no;no;no;cellular;nov;mon;2;7;3;failure;-3.4;92.649;-30.1;0.715;5017.5
30;blue-collar;married;basic.9y;no;yes;no;cellular;nov;wed;1;999;1;failure;-0.1;93.2;-42.0;4.12;5195.8
56;retired;married;basic.4y;no;no;no;cellular;dec;thu;1;999;0;nonexistent;-3.0;92.713;-33.0;0.714;5023.5
32;self-employed;single;university.degree;no;no;no;cellular;apr;thu;1;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1
52;management;married;university.degree;no;no;no;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
35;technician;single;university.degree;no;yes;no;cellular;jul;mon;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
44;unknown;married;high.school;unknown;no;no;cellular;jul;tue;3;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
36;admin.;married;university.degree;no;yes;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1
38;admin.;married;high.school;no;yes;no;telephone;jun;fri;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
30;unemployed;married;high.school;no;no;no;cellular;may;mon;1;3;1;success;-1.8;92.893;-46.2;1.354;5099.1
46;blue-collar;married;basic.4y;unknown;yes;no;cellular;aug;wed;3;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
36;blue-collar;single;high.school;no;no;no;cellular;jun;wed;1;6;1;success;-1.7;94.055;-39.8;0.739;4991.6
65;retired;married;high.school;no;yes;yes;cellular;oct;fri;2;12;1;success;-1.1;94.601;-49.5;1.029;4963.6
59;retired;married;university.degree;no;yes;no;cellular;aug;thu;4;999;0;nonexistent;1.4;93.444;-36.1;4.962;5228.1
52;technician;married;professional.course;no;yes;no;cellular;nov;fri;1;999;1;failure;-3.4;92.649;-30.1;0.714;5017.5
56;management;married;university.degree;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
61;retired;married;high.school;no;no;no;telephone;oct;tue;1;999;0;nonexistent;-3.4;92.431;-26.9;0.728;5017.5
38;management;married;university.degree;no;yes;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
40;blue-collar;married;high.school;no;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
32;services;married;high.school;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
55;entrepreneur;single;unknown;unknown;no;no;telephone;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
33;blue-collar;married;professional.course;no;yes;no;cellular;aug;tue;4;999;0;nonexistent;-1.7;94.027;-38.3;0.886;4991.6
33;blue-collar;single;basic.4y;no;yes;no;cellular;apr;mon;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
61;retired;married;university.degree;no;no;no;telephone;aug;wed;2;7;1;success;-1.7;94.027;-38.3;0.9;4991.6
48;technician;single;unknown;no;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
34;technician;divorced;professional.course;no;yes;no;cellular;apr;fri;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
54;admin.;single;university.degree;no;yes;no;cellular;may;mon;1;999;0;nonexistent;-1.8;92.893;-46.2;1.264;5099.1
43;admin.;divorced;high.school;no;yes;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
50;admin.;married;university.degree;no;no;no;cellular;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
41;management;single;basic.9y;no;no;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1
56;admin.;married;basic.9y;no;yes;yes;cellular;sep;thu;1;999;0;nonexistent;-1.1;94.199;-37.5;0.879;4963.6
53;blue-collar;married;basic.6y;no;yes;yes;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
58;self-employed;married;university.degree;no;no;no;cellular;aug;fri;3;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
32;technician;married;professional.course;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
35;admin.;single;university.degree;no;yes;no;cellular;may;fri;1;12;1;success;-1.8;92.893;-46.2;1.313;5099.1
32;admin.;single;university.degree;unknown;yes;yes;cellular;aug;mon;2;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
38;blue-collar;married;basic.4y;unknown;no;no;telephone;jun;wed;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1
58;technician;divorced;basic.9y;no;no;no;cellular;nov;thu;1;999;0;nonexistent;-0.1;93.2;-42.0;4.076;5195.8
52;technician;married;professional.course;no;no;yes;cellular;jul;fri;2;999;0;nonexistent;1.4;93.918;-42.7;4.963;5228.1
31;admin.;married;university.degree;no;yes;no;telephone;nov;mon;1;999;0;nonexistent;-0.1;93.2;-42.0;4.733;5195.8
38;technician;married;university.degree;no;yes;yes;cellular;dec;wed;1;999;0;nonexistent;-3.0;92.713;-33.0;0.721;5023.5
41;admin.;divorced;university.degree;no;yes;yes;cellular;mar;fri;1;999;0;nonexistent;-1.8;93.369;-34.8;0.653;5008.7
62;blue-collar;married;high.school;no;yes;no;cellular;jun;mon;4;4;3;success;-1.7;94.055;-39.8;0.754;4991.6
52;technician;single;professional.course;no;yes;no;cellular;aug;thu;5;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
40;admin.;divorced;high.school;no;no;yes;cellular;jul;tue;5;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
43;admin.;married;basic.4y;no;yes;yes;telephone;jul;thu;8;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
47;admin.;divorced;university.degree;unknown;no;no;cellular;nov;mon;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
48;self-employed;divorced;university.degree;no;no;no;cellular;aug;fri;4;999;0;nonexistent;-1.7;94.027;-38.3;0.898;4991.6
28;technician;single;professional.course;no;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
31;student;single;unknown;no;yes;no;cellular;aug;thu;2;999;0;nonexistent;-1.7;94.027;-38.3;0.904;4991.6
26;student;single;basic.9y;no;no;no;telephone;aug;wed;1;999;0;nonexistent;-2.9;92.201;-31.4;0.879;5076.2
60;retired;married;high.school;unknown;yes;no;telephone;may;fri;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
35;admin.;single;university.degree;no;yes;no;cellular;aug;fri;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
36;blue-collar;married;basic.6y;no;yes;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
48;admin.;single;university.degree;no;yes;no;cellular;nov;mon;2;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8
30;management;married;university.degree;no;unknown;unknown;cellular;sep;wed;1;999;1;failure;-1.1;94.199;-37.5;0.88;4963.6
60;admin.;married;high.school;no;unknown;unknown;cellular;apr;thu;1;2;1;success;-1.8;93.075;-47.1;1.365;5099.1
29;self-employed;married;professional.course;no;no;no;telephone;jun;wed;1;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1
33;admin.;single;university.degree;no;no;no;cellular;jun;wed;1;3;1;success;-1.7;94.055;-39.8;0.715;4991.6
82;retired;married;professional.course;no;yes;no;telephone;mar;mon;2;999;0;nonexistent;-1.8;93.369;-34.8;0.646;5008.7
50;technician;single;university.degree;no;yes;no;telephone;apr;fri;1;999;0;nonexistent;-1.8;93.749;-34.6;0.644;5008.7
30;technician;unknown;university.degree;no;no;no;cellular;mar;mon;2;6;2;success;-1.8;93.369;-34.8;0.639;5008.7
26;blue-collar;married;professional.course;no;no;no;cellular;may;thu;2;999;0;nonexistent;-1.8;92.893;-46.2;1.266;5099.1
76;retired;married;basic.4y;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;-2.9;92.201;-31.4;0.883;5076.2
49;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;thu;2;999;0;nonexistent;1.4;94.465;-41.8;4.866;5228.1
43;blue-collar;married;basic.6y;no;yes;no;cellular;jun;mon;6;999;0;nonexistent;-2.9;92.963;-40.8;1.281;5076.2
46;admin.;married;high.school;no;no;no;telephone;aug;wed;2;999;0;nonexistent;-2.9;92.201;-31.4;0.884;5076.2
53;unemployed;married;basic.6y;unknown;yes;no;cellular;jul;mon;3;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
57;housemaid;married;basic.4y;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
42;admin.;married;university.degree;no;yes;no;cellular;jul;mon;1;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
40;management;married;university.degree;no;no;no;cellular;nov;fri;1;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
56;admin.;married;basic.6y;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
60;housemaid;married;basic.4y;no;yes;yes;cellular;apr;thu;1;12;1;success;-1.8;93.749;-34.6;0.635;5008.7
30;technician;single;university.degree;no;no;no;cellular;aug;wed;8;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
32;services;married;high.school;unknown;yes;no;cellular;may;mon;2;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
27;blue-collar;single;basic.4y;no;no;yes;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
46;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
31;admin.;single;high.school;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
54;admin.;divorced;university.degree;no;yes;no;cellular;oct;wed;2;6;2;success;-3.4;92.431;-26.9;0.735;5017.5
57;blue-collar;married;high.school;unknown;no;no;cellular;jul;fri;1;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
55;entrepreneur;married;professional.course;no;yes;no;cellular;nov;thu;2;999;1;failure;-0.1;93.2;-42.0;4.076;5195.8
32;housemaid;single;university.degree;unknown;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
35;services;single;high.school;no;no;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
37;management;married;university.degree;no;yes;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
43;management;married;university.degree;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
47;technician;married;unknown;unknown;yes;no;cellular;nov;fri;2;999;1;failure;-0.1;93.2;-42.0;4.021;5195.8
39;entrepreneur;single;university.degree;no;yes;no;telephone;jun;wed;1;999;0;nonexistent;-1.7;94.055;-39.8;0.727;4991.6
36;services;single;high.school;unknown;no;yes;cellular;apr;mon;5;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
34;admin.;single;university.degree;no;no;no;cellular;nov;thu;1;7;2;success;-3.4;92.649;-30.1;0.714;5017.5
58;entrepreneur;married;university.degree;unknown;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
53;entrepreneur;married;university.degree;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
54;entrepreneur;married;professional.course;no;no;no;cellular;nov;tue;1;999;0;nonexistent;-0.1;93.2;-42.0;4.153;5195.8
37;blue-collar;single;basic.4y;no;yes;yes;cellular;jul;wed;1;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
41;admin.;single;unknown;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
36;technician;married;university.degree;no;yes;no;cellular;jun;mon;1;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2
41;entrepreneur;married;university.degree;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;-1.7;94.027;-38.3;0.904;4991.6
56;blue-collar;married;basic.9y;no;yes;no;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
32;admin.;married;high.school;no;no;no;telephone;oct;tue;1;999;0;nonexistent;-0.1;93.798;-40.4;4.968;5195.8
34;blue-collar;married;basic.6y;no;no;no;telephone;may;wed;8;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
34;admin.;married;university.degree;no;no;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
44;housemaid;married;basic.9y;no;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0
25;admin.;single;university.degree;no;yes;no;cellular;aug;mon;1;6;1;success;-2.9;92.201;-31.4;0.861;5076.2
47;technician;married;professional.course;no;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
54;technician;divorced;professional.course;no;yes;yes;cellular;jul;tue;14;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
44;technician;married;professional.course;no;no;no;cellular;nov;fri;1;999;0;nonexistent;-1.1;94.767;-50.8;1.028;4963.6
39;services;married;high.school;unknown;no;no;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
55;technician;married;university.degree;unknown;yes;no;cellular;aug;wed;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
54;blue-collar;married;basic.9y;unknown;no;no;telephone;may;wed;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
41;blue-collar;married;basic.4y;unknown;no;no;cellular;may;wed;1;999;1;failure;-1.8;92.893;-46.2;1.281;5099.1
28;admin.;single;high.school;no;yes;no;cellular;jun;tue;1;999;2;failure;-2.9;92.963;-40.8;1.262;5076.2
34;blue-collar;married;basic.4y;unknown;yes;no;cellular;apr;thu;2;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1
47;housemaid;married;basic.4y;unknown;no;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
31;admin.;divorced;professional.course;no;yes;no;cellular;mar;tue;2;999;1;failure;-1.8;93.369;-34.8;0.655;5008.7
77;retired;married;basic.4y;no;no;no;cellular;aug;thu;1;9;4;failure;-1.7;94.027;-38.3;0.904;4991.6
51;blue-collar;divorced;basic.9y;no;yes;no;cellular;may;wed;3;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
46;services;married;high.school;no;yes;no;cellular;apr;wed;2;999;0;nonexistent;-1.8;93.075;-47.1;1.445;5099.1
55;admin.;married;high.school;no;yes;no;cellular;apr;wed;3;999;1;failure;-1.8;93.075;-47.1;1.415;5099.1
27;admin.;single;high.school;unknown;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.96;5228.1
38;student;single;unknown;no;no;yes;cellular;mar;mon;1;3;4;success;-1.8;93.369;-34.8;0.639;5008.7
55;management;divorced;university.degree;no;yes;no;cellular;sep;thu;1;999;1;failure;-1.1;94.199;-37.5;0.884;4963.6
49;admin.;married;high.school;no;yes;no;cellular;may;tue;1;999;1;failure;-1.8;92.893;-46.2;1.344;5099.1
51;blue-collar;married;basic.6y;unknown;unknown;unknown;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
37;blue-collar;divorced;basic.9y;no;yes;yes;telephone;jun;mon;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1
27;admin.;single;professional.course;no;yes;no;cellular;jul;tue;4;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
59;retired;married;university.degree;no;yes;no;cellular;jul;mon;7;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
50;admin.;married;basic.9y;no;yes;yes;telephone;may;tue;2;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
31;technician;divorced;professional.course;no;no;no;cellular;aug;mon;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
30;admin.;divorced;high.school;no;yes;no;telephone;may;wed;4;999;1;failure;-1.8;92.893;-46.2;1.334;5099.1
58;blue-collar;divorced;basic.4y;no;yes;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
44;housemaid;married;basic.4y;no;yes;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
38;services;married;high.school;unknown;no;no;telephone;may;fri;6;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0
52;blue-collar;single;unknown;unknown;no;yes;cellular;jul;fri;11;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
32;blue-collar;single;high.school;no;no;no;telephone;jul;tue;8;999;0;nonexistent;1.4;93.918;-42.7;4.961;5228.1
29;admin.;single;high.school;no;no;no;cellular;aug;thu;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
27;admin.;single;university.degree;unknown;no;no;cellular;jul;mon;6;999;0;nonexistent;-1.7;94.215;-40.3;0.827;4991.6
39;blue-collar;single;basic.4y;unknown;no;no;telephone;jul;thu;21;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
35;technician;single;professional.course;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1
42;admin.;married;university.degree;unknown;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
29;admin.;single;university.degree;no;yes;no;cellular;jul;wed;6;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
25;unemployed;married;university.degree;no;no;no;cellular;jun;tue;2;999;0;nonexistent;-2.9;92.963;-40.8;1.286;5076.2
38;technician;married;professional.course;unknown;no;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
32;admin.;single;high.school;no;no;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
72;retired;divorced;basic.6y;no;yes;no;cellular;nov;wed;2;999;0;nonexistent;-3.4;92.649;-30.1;0.715;5017.5
50;blue-collar;single;basic.4y;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
43;admin.;married;university.degree;no;yes;no;cellular;nov;tue;1;999;0;nonexistent;-3.4;92.649;-30.1;0.715;5017.5
27;technician;married;high.school;no;no;no;telephone;may;wed;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
43;blue-collar;divorced;high.school;no;yes;no;cellular;jul;tue;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
32;blue-collar;single;basic.6y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.858;5191.0
40;services;married;basic.6y;no;no;no;cellular;jul;mon;2;999;0;nonexistent;1.4;93.918;-42.7;4.962;5228.1
44;admin.;married;university.degree;no;no;no;cellular;aug;mon;5;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
35;self-employed;married;university.degree;no;no;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
45;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;thu;11;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0
38;entrepreneur;married;basic.9y;no;no;yes;telephone;jul;fri;4;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
32;technician;single;university.degree;no;yes;no;cellular;aug;tue;4;999;0;nonexistent;1.4;93.444;-36.1;4.966;5228.1
47;blue-collar;married;professional.course;unknown;yes;no;telephone;may;tue;11;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
78;retired;married;basic.4y;no;yes;no;telephone;apr;tue;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
29;technician;married;university.degree;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
29;admin.;single;university.degree;unknown;yes;no;cellular;aug;mon;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
33;admin.;married;high.school;no;no;no;telephone;jun;mon;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
32;admin.;married;university.degree;no;yes;yes;cellular;jun;tue;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2
45;admin.;single;university.degree;no;no;yes;telephone;may;tue;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
33;admin.;married;university.degree;no;yes;no;cellular;aug;mon;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1
57;admin.;married;university.degree;unknown;no;no;cellular;aug;wed;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1
61;entrepreneur;married;university.degree;unknown;yes;no;cellular;aug;tue;1;999;0;nonexistent;-2.9;92.201;-31.4;0.883;5076.2
29;admin.;single;university.degree;no;yes;no;cellular;aug;tue;1;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1
29;admin.;married;university.degree;no;unknown;unknown;cellular;jul;tue;1;3;1;success;-1.7;94.215;-40.3;0.835;4991.6
32;management;single;university.degree;no;no;no;cellular;jul;thu;1;999;0;nonexistent;1.4;93.918;-42.7;4.958;5228.1
29;technician;single;university.degree;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.964;5228.1
42;management;single;university.degree;no;no;no;cellular;oct;fri;2;999;0;nonexistent;-3.4;92.431;-26.9;0.743;5017.5
19;student;single;unknown;no;unknown;unknown;cellular;apr;mon;3;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
37;technician;single;professional.course;no;yes;no;cellular;apr;mon;4;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1
45;services;married;high.school;unknown;yes;no;telephone;may;wed;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
37;admin.;single;university.degree;no;no;yes;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1
35;services;married;basic.9y;no;no;yes;cellular;jul;wed;2;999;0;nonexistent;1.4;93.918;-42.7;4.957;5228.1
57;blue-collar;married;basic.9y;unknown;no;yes;cellular;nov;fri;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8
31;services;single;high.school;no;no;no;cellular;jul;thu;3;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
38;admin.;married;university.degree;no;unknown;unknown;cellular;may;wed;1;999;0;nonexistent;-1.8;92.893;-46.2;1.334;5099.1
23;student;single;high.school;no;no;no;telephone;jun;tue;4;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2
40;blue-collar;married;basic.6y;no;yes;no;cellular;nov;wed;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8
42;technician;single;professional.course;no;yes;no;cellular;may;wed;2;999;0;nonexistent;-1.8;92.893;-46.2;1.281;5099.1
33;blue-collar;married;basic.9y;no;no;no;telephone;may;tue;3;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0
31;entrepreneur;married;basic.9y;unknown;no;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
33;admin.;single;university.degree;no;yes;no;telephone;oct;thu;3;6;2;success;-3.4;92.431;-26.9;0.74;5017.5
44;self-employed;single;professional.course;no;no;no;cellular;may;mon;6;12;1;success;-1.8;92.893;-46.2;1.354;5099.1
62;admin.;married;university.degree;no;yes;no;cellular;aug;fri;1;999;0;nonexistent;-2.9;92.201;-31.4;0.849;5076.2
38;management;married;basic.9y;unknown;no;no;telephone;may;fri;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
37;technician;married;university.degree;no;no;no;cellular;nov;mon;1;999;3;failure;-1.1;94.767;-50.8;1.05;4963.6
39;blue-collar;single;basic.9y;no;yes;yes;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.299;5099.1
37;admin.;married;university.degree;no;yes;no;cellular;nov;fri;1;999;0;nonexistent;-1.1;94.767;-50.8;1.028;4963.6
38;entrepreneur;married;university.degree;no;yes;no;cellular;aug;fri;1;16;1;success;-1.7;94.027;-38.3;0.898;4991.6
32;blue-collar;married;professional.course;no;no;no;telephone;may;thu;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0
31;technician;single;high.school;no;no;no;cellular;aug;wed;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1
37;admin.;married;university.degree;no;no;no;cellular;sep;wed;2;6;2;success;-1.1;94.199;-37.5;0.886;4963.6
31;admin.;married;professional.course;no;no;no;cellular;aug;mon;2;999;0;nonexistent;-1.7;94.027;-38.3;0.896;4991.6
37;admin.;married;high.school;no;yes;no;telephone;jul;thu;14;999;0;nonexistent;1.4;93.918;-42.7;4.968;5228.1
63;housemaid;married;basic.4y;no;yes;no;cellular;sep;wed;1;3;1;success;-3.4;92.379;-29.8;0.749;5017.5
40;technician;married;professional.course;no;yes;no;cellular;may;wed;1;3;4;success;-1.8;93.876;-40.0;0.682;5008.7
31;technician;single;university.degree;no;yes;no;telephone;mar;fri;2;999;0;nonexistent;-1.8;92.843;-50.0;1.531;5099.1
46;admin.;single;university.degree;no;no;yes;cellular;may;mon;6;999;0;nonexistent;-1.8;92.893;-46.2;1.244;5099.1
31;admin.;single;high.school;no;no;no;cellular;sep;mon;5;6;3;success;-1.1;94.199;-37.5;0.879;4963.6
37;entrepreneur;single;university.degree;no;yes;no;telephone;jun;mon;1;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1
24;admin.;single;high.school;no;no;no;cellular;jun;thu;2;999;1;failure;-2.9;92.963;-40.8;1.26;5076.2
43;technician;married;professional.course;no;yes;no;cellular;may;mon;1;999;1;failure;-1.8;92.893;-46.2;1.244;5099.1
32;technician;single;professional.course;no;no;no;cellular;aug;wed;2;999;1;failure;-2.9;92.201;-31.4;0.879;5076.2
66;retired;divorced;basic.4y;no;yes;no;cellular;apr;wed;1;999;0;nonexistent;-1.8;93.749;-34.6;0.642;5008.7
40;blue-collar;married;basic.6y;unknown;yes;yes;telephone;may;fri;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0
