age;job;marital;education;default;housing;loan;contact;month;day_of_week;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed
36;admin.;married;high.school;no;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
40;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;fri;3;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
43;blue-collar;married;basic.4y;no;yes;no;telephone;may;fri;2;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;married;basic.6y;unknown;no;no;telephone;may;fri;4;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191
36;blue-collar;single;high.school;no;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;blue-collar;married;basic.4y;unknown;yes;yes;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;blue-collar;married;professional.course;unknown;no;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;retired;married;basic.4y;unknown;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;blue-collar;divorced;basic.9y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;admin.;single;university.degree;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;admin.;married;university.degree;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;married;high.school;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;technician;divorced;professional.course;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;services;divorced;high.school;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;blue-collar;single;basic.4y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;self-employed;married;university.degree;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;management;married;university.degree;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;management;married;university.degree;no;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;unemployed;married;professional.course;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;entrepreneur;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;technician;single;professional.course;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;blue-collar;married;unknown;unknown;unknown;unknown;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;services;married;high.school;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;services;divorced;professional.course;no;yes;no;telephone;may;mon;7;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;unknown;married;unknown;unknown;no;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;admin.;married;high.school;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;basic.6y;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;admin.;married;university.degree;no;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;retired;married;university.degree;unknown;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;admin.;single;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;services;married;high.school;no;yes;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;self-employed;married;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;technician;married;professional.course;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;admin.;married;high.school;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;management;divorced;high.school;no;no;no;telephone;may;mon;7;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;management;married;basic.9y;no;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;admin.;single;basic.6y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;admin.;married;high.school;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;entrepreneur;married;university.degree;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;admin.;divorced;university.degree;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;technician;divorced;professional.course;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;services;married;basic.4y;unknown;yes;no;telephone;may;mon;7;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;housemaid;married;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;technician;married;professional.course;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;services;married;high.school;unknown;unknown;unknown;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;unemployed;married;high.school;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;admin.;single;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;management;divorced;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;admin.;divorced;high.school;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
24;services;single;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;management;divorced;high.school;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;management;divorced;high.school;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;retired;single;university.degree;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;professional.course;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
43;management;married;basic.6y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;unemployed;married;unknown;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
49;technician;divorced;basic.9y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;entrepreneur;divorced;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;entrepreneur;divorced;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;blue-collar;single;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;blue-collar;married;professional.course;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;management;married;university.degree;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;management;single;university.degree;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;admin.;married;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;student;single;high.school;unknown;no;no;telephone;may;mon;8;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;management;married;university.degree;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;services;married;high.school;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;management;divorced;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;services;divorced;high.school;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;blue-collar;married;basic.4y;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;blue-collar;married;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;admin.;married;university.degree;no;no;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;blue-collar;married;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;admin.;married;university.degree;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;technician;divorced;university.degree;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
26;technician;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
26;self-employed;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
25;blue-collar;married;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;entrepreneur;married;university.degree;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
59;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;blue-collar;divorced;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;housemaid;divorced;basic.4y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;technician;single;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;married;university.degree;no;yes;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;admin.;divorced;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;housemaid;single;university.degree;no;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;technician;single;university.degree;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;entrepreneur;married;basic.4y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;blue-collar;married;basic.4y;unknown;no;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;services;divorced;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;management;married;university.degree;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;management;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;services;married;high.school;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;8;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;professional.course;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;services;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;single;basic.9y;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;technician;married;university.degree;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;admin.;single;basic.9y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;self-employed;married;university.degree;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;unemployed;married;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;technician;married;professional.course;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;entrepreneur;married;high.school;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;unemployed;married;high.school;unknown;yes;yes;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;technician;married;professional.course;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;admin.;married;university.degree;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
28;management;single;unknown;no;no;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;housemaid;married;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;admin.;single;unknown;no;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
27;admin.;single;high.school;unknown;unknown;unknown;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
27;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;technician;single;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;services;married;high.school;unknown;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;blue-collar;married;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;entrepreneur;single;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;admin.;single;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;technician;married;basic.9y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;technician;married;basic.9y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;technician;married;high.school;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;technician;married;basic.9y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
28;student;single;university.degree;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
28;student;single;university.degree;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;technician;married;professional.course;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;management;divorced;professional.course;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;management;married;high.school;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;blue-collar;married;basic.4y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;admin.;married;university.degree;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;blue-collar;single;basic.9y;unknown;unknown;unknown;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;blue-collar;single;basic.6y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;retired;single;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;blue-collar;married;high.school;unknown;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;retired;single;high.school;no;yes;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;blue-collar;married;basic.4y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;basic.4y;no;yes;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;retired;single;high.school;no;unknown;unknown;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
46;technician;married;basic.9y;no;no;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;services;married;basic.4y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;blue-collar;single;basic.9y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;entrepreneur;married;basic.6y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;unemployed;married;basic.9y;unknown;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;technician;married;basic.9y;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;blue-collar;single;basic.9y;no;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;blue-collar;divorced;basic.4y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;management;married;university.degree;unknown;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
50;management;married;basic.9y;no;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
53;retired;divorced;basic.4y;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
51;technician;married;professional.course;no;yes;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;admin.;single;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
55;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
42;unemployed;married;basic.4y;unknown;yes;no;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;admin.;divorced;university.degree;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;self-employed;divorced;university.degree;no;yes;yes;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;self-employed;divorced;university.degree;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;admin.;single;high.school;no;unknown;unknown;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;admin.;single;high.school;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;blue-collar;married;basic.6y;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;services;married;high.school;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;admin.;single;high.school;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
44;blue-collar;married;basic.9y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
38;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
48;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
32;services;married;high.school;no;unknown;unknown;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;admin.;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;technician;married;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;technician;married;professional.course;no;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;admin.;married;high.school;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;retired;divorced;professional.course;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
26;services;divorced;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
54;blue-collar;married;professional.course;unknown;yes;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
45;management;married;professional.course;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;blue-collar;divorced;basic.6y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;admin.;single;university.degree;no;no;yes;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
28;admin.;married;high.school;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;self-employed;married;university.degree;no;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;retired;single;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;admin.;married;high.school;unknown;no;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;technician;married;basic.6y;no;no;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
30;services;married;professional.course;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
35;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
58;management;married;university.degree;no;no;no;telephone;may;mon;10;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;blue-collar;married;basic.9y;no;no;yes;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;management;single;university.degree;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
37;admin.;married;basic.4y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
25;blue-collar;married;basic.9y;no;yes;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;blue-collar;married;basic.9y;no;unknown;unknown;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
56;admin.;married;basic.9y;unknown;no;no;telephone;may;mon;11;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;services;married;professional.course;no;no;no;telephone;may;mon;1;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
27;blue-collar;married;basic.9y;unknown;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
52;management;married;university.degree;unknown;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
39;technician;married;university.degree;no;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
34;management;single;university.degree;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
47;services;divorced;high.school;no;no;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;blue-collar;married;basic.6y;no;yes;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
33;admin.;married;high.school;no;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;married;basic.6y;unknown;no;no;telephone;may;mon;7;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
31;services;single;high.school;no;unknown;unknown;telephone;may;mon;6;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
36;blue-collar;married;basic.6y;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
57;blue-collar;married;basic.4y;unknown;yes;no;telephone;may;mon;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
41;management;married;high.school;no;no;no;telephone;may;mon;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;admin.;married;basic.9y;unknown;yes;yes;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
40;services;married;high.school;unknown;yes;no;telephone;may;mon;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
29;blue-collar;married;basic.9y;no;no;no;telephone;may;mon;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191
